01001,711.1023106,434.0921454,54571,4.95E-05
01005,737.2089369,447.1461459,27457,4.57E-05
01007,700.5618341,424.3067423,22915,4.60E-05
01011,730.5281977,442.4873214,10914,4.84E-05
01013,712.5180949,452.423591,20947,4.34E-05
01015,723.9079412,403.8374873,118572,4.27E-05
